"entity_ID","geo_entity","longitude","latitude","biome","mean_wc2.0_bio_30s_01","mean_wc2.0_bio_30s_12","species"
10255,"Pinnacles National Park, USA",-121.181488,36.490035,"Mediterranean Forests, Woodlands & Scrub",14.40501,465.37031,"Cercocarpus betuloides"
10256,"Redwood National and State Parks, USA",-123.974263,41.192567,"Temperate Conifer Forests",11.07233,1609.80264,"Cercocarpus betuloides"
10259,"Sequoia and Kings Canyon National Parks, USA",-118.587355,36.711672,"Temperate Conifer Forests",3.10131,698.3871,"Cercocarpus betuloides"
10265,"Yosemite National Park, USA",-119.55727,37.848588,"Temperate Conifer Forests",4.8895,806.08038,"Cercocarpus betuloides"
10557,"Mexico",-102.534989,23.950923,"Deserts & Xeric Shrublands",20.35159,756.2127,"Cercocarpus betuloides"
10617,"California",-119.587455,37.23999,"Temperate Conifer Forests",14.02984,552.93863,"Cercocarpus betuloides"
11104,"Baja California, Mexico",-115.078661,30.519538,"Deserts & Xeric Shrublands",18.36251,172.82555,"Cercocarpus betuloides"
11108,"Chihuahua, Mexico",-106.454001,28.818238,"Deserts & Xeric Shrublands",16.51151,469.192,"Cercocarpus betuloides"
11109,"Coahuila, Mexico",-102.096767,27.285529,"Deserts & Xeric Shrublands",19.73189,329.70065,"Cercocarpus betuloides"
11121,"Nuevo León, Mexico",-99.997294,25.580091,"Deserts & Xeric Shrublands",20.56132,513.50052,"Cercocarpus betuloides"
11123,"Puebla, Mexico",-97.816183,19.037532,"Tropical & Subtropical Coniferous Forests",18.20693,965.80747,"Cercocarpus betuloides"
11498,"United States",-112.646462,45.711338,"Temperate Grasslands, Savannas & Shrublands",7.22962,694.60057,"Cercocarpus betuloides"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Cercocarpus betuloides"
12096,"Baja California incl. Baja California Sur",-113.610869,28.286772,"Deserts & Xeric Shrublands",19.89302,176.32463,"Cercocarpus betuloides"
12273,"California Channel Islands",-119.35484,33.640206,"Mediterranean Forests, Woodlands & Scrub",15.16792,354.25294,"Cercocarpus betuloides"
12274,"Santa Catalina",-118.433561,33.382213,"Mediterranean Forests, Woodlands & Scrub",16.00497,315.97612,"Cercocarpus betuloides"
10209,"Arches National Park, USA",-109.586309,38.722746,"Deserts & Xeric Shrublands",12.03135,243.08871,"Cercocarpus ledifolius"
10215,"Grand Canyon National Park, USA",-112.668547,36.175629,"Deserts & Xeric Shrublands",13.19087,300.52997,"Cercocarpus ledifolius"
10221,"Zion National Park, USA",-113.029088,37.302224,"Deserts & Xeric Shrublands",10.41882,412.8394,"Cercocarpus ledifolius"
10225,"Bryce Canyon National Park, USA",-112.182831,37.583897,"Deserts & Xeric Shrublands",5.7963,362.51883,"Cercocarpus ledifolius"
10226,"Canyonlands National Park, USA",-109.879353,38.243338,"Deserts & Xeric Shrublands",11.86194,233.44464,"Cercocarpus ledifolius"
10227,"Capitol Reef National Park, USA",-111.175804,38.174647,"Deserts & Xeric Shrublands",10.35592,209.52128,"Cercocarpus ledifolius"
10232,"Death Valley National Park, USA",-117.13259,36.483895,"Deserts & Xeric Shrublands",16.97607,125.52897,"Cercocarpus ledifolius"
10238,"Grand Teton National Park, USA",-110.705661,43.81781,"Temperate Conifer Forests",1.42747,638.8757,"Cercocarpus ledifolius"
10239,"Great Basin National Park, USA",-114.257886,38.946304,"Temperate Conifer Forests",4.22197,458.51546,"Cercocarpus ledifolius"
10249,"Lassen Volcanic National Park, USA",-121.406609,40.493509,"Temperate Conifer Forests",4.95777,1080.11104,"Cercocarpus ledifolius"
10259,"Sequoia and Kings Canyon National Parks, USA",-118.587355,36.711672,"Temperate Conifer Forests",3.10131,698.3871,"Cercocarpus ledifolius"
10557,"Mexico",-102.534989,23.950923,"Deserts & Xeric Shrublands",20.35159,756.2127,"Cercocarpus ledifolius"
10581,"Arizona",-111.657596,34.296696,"Deserts & Xeric Shrublands",15.4665,324.37211,"Cercocarpus ledifolius"
10617,"California",-119.587455,37.23999,"Temperate Conifer Forests",14.02984,552.93863,"Cercocarpus ledifolius"
10639,"Colorado",-105.533704,38.999147,"Temperate Grasslands, Savannas & Shrublands",6.91599,421.02104,"Cercocarpus ledifolius"
10700,"Idaho",-114.653927,44.396719,"Temperate Conifer Forests",5.70444,474.05065,"Cercocarpus ledifolius"
10758,"Montana",-109.623983,47.034792,"Temperate Grasslands, Savannas & Shrublands",5.79176,402.80424,"Cercocarpus ledifolius"
10789,"Nevada",-116.652116,39.358275,"Deserts & Xeric Shrublands",9.67596,248.08948,"Cercocarpus ledifolius"
10819,"Oregon",-120.540876,43.940318,"Temperate Conifer Forests",8.20453,793.90721,"Cercocarpus ledifolius"
10906,"Utah",-111.674632,39.325204,"Deserts & Xeric Shrublands",8.79734,300.85144,"Cercocarpus ledifolius"
10917,"Washington",-120.431231,47.386724,"Temperate Conifer Forests",7.92219,1032.63443,"Cercocarpus ledifolius"
10926,"Wyoming",-107.539865,42.998988,"Deserts & Xeric Shrublands",5.10503,344.84642,"Cercocarpus ledifolius"
11104,"Baja California, Mexico",-115.078661,30.519538,"Deserts & Xeric Shrublands",18.36251,172.82555,"Cercocarpus ledifolius"
11130,"Tamaulipas, Mexico",-98.672341,24.302169,"Tropical & Subtropical Moist Broadleaf Forests",22.96542,730.52406,"Cercocarpus ledifolius"
11498,"United States",-112.646462,45.711338,"Temperate Grasslands, Savannas & Shrublands",7.22962,694.60057,"Cercocarpus ledifolius"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Cercocarpus ledifolius"
12096,"Baja California incl. Baja California Sur",-113.610869,28.286772,"Deserts & Xeric Shrublands",19.89302,176.32463,"Cercocarpus ledifolius"
357,"Soqotra",53.800553,12.491917,"Deserts & Xeric Shrublands",24.58228,119.78887,"Ceropegia affinis"
10268,"Shimba Hills National Reserve, Kenya",39.387945,-4.257407,"Tropical & Subtropical Moist Broadleaf Forests",24.60969,1103.41208,"Ceropegia affinis"
10669,"Ethiopia",39.616019,8.626141,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22.87295,801.88335,"Ceropegia affinis"
1049,"Madagascar",46.696664,-19.381883,"Tropical & Subtropical Moist Broadleaf Forests",22.92248,1386.40242,"Ceropegia bosseri"
12102,"Fianarantsoa",46.862308,-21.856236,"Tropical & Subtropical Moist Broadleaf Forests",21.01952,1502.65645,"Ceropegia bosseri"
12105,"Toliara",45.017501,-22.60126,"Deserts & Xeric Shrublands",23.99783,835.112,"Ceropegia bosseri"
1049,"Madagascar",46.696664,-19.381883,"Tropical & Subtropical Moist Broadleaf Forests",22.92248,1386.40242,"Ceropegia dimorpha"
12102,"Fianarantsoa",46.862308,-21.856236,"Tropical & Subtropical Moist Broadleaf Forests",21.01952,1502.65645,"Ceropegia dimorpha"
10524,"East Tropical Africa",35.487304,-3.004376,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.04106,875.2384,"Ceropegia inornata"
10669,"Ethiopia",39.616019,8.626141,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22.87295,801.88335,"Ceropegia inornata"
10083,"Eastern Cape Province, South Africa",26.466289,-32.141996,"Tropical & Subtropical Grasslands, Savannas & Shrublands",16.10658,582.94735,"Ceropegia meyeri"
10086,"KwaZulu-Natal Province, South Africa",30.725284,-28.71015,"Tropical & Subtropical Grasslands, Savannas & Shrublands",18.05695,873.04035,"Ceropegia meyeri"
10089,"Mpumalanga Province, South Africa",30.207196,-25.863903,"Montane Grasslands & Shrublands",17.10187,744.93568,"Ceropegia meyeri"
10762,"Mozambique",35.552247,-17.260202,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.91038,971.27741,"Ceropegia meyeri"
10934,"Zimbabwe",29.871762,-19.000007,"Tropical & Subtropical Grasslands, Savannas & Shrublands",20.58986,665.39732,"Ceropegia meyeri"
11073,"Zimbabwe W",27.73002,-19.565929,"Tropical & Subtropical Grasslands, Savannas & Shrublands",20.67082,574.55138,"Ceropegia meyeri"
11074,"Zimbabwe C",30.5995,-18.660162,"Tropical & Subtropical Grasslands, Savannas & Shrublands",18.88203,730.11084,"Ceropegia meyeri"
11075,"Zimbabwe E",32.595379,-19.218457,"Tropical & Subtropical Grasslands, Savannas & Shrublands",19.18666,822.80393,"Ceropegia meyeri"
11076,"Zimbabwe N",29.897739,-17.149255,"Tropical & Subtropical Grasslands, Savannas & Shrublands",21.26906,755.49215,"Ceropegia meyeri"
10756,"Malawi",34.306987,-13.215116,"Tropical & Subtropical Grasslands, Savannas & Shrublands",21.84064,1072.18007,"Ceropegia ringoetii"
10932,"Zaïre",23.654457,-2.876231,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.72958,1575.0639,"Ceropegia ringoetii"
10933,"Zambia",27.797881,-13.453079,"Tropical & Subtropical Grasslands, Savannas & Shrublands",21.20657,995.22399,"Ceropegia ringoetii"
11068,"Zambia W",26.107723,-12.997794,"Tropical & Subtropical Grasslands, Savannas & Shrublands",19.78597,1132.3174,"Ceropegia ringoetii"
10534,"Arabian Peninsula",46.573412,22.501663,"Deserts & Xeric Shrublands",26.07514,106.12422,"Ceropegia rupicola"
10850,"Saudi Arabia",44.585102,24.023382,"Deserts & Xeric Shrublands",25.82224,103.42691,"Ceropegia rupicola"
10929,"Yemen",47.56876,15.836913,"Deserts & Xeric Shrublands",25.72098,112.0236,"Ceropegia rupicola"
10347,"Department of Antioquia, Colombia",-75.591697,6.910417,"Tropical & Subtropical Moist Broadleaf Forests",22.83077,2872.37017,"Ceroxylon alpinum"
10348,"Ecuador",-78.772805,-1.42844,"Tropical & Subtropical Moist Broadleaf Forests",20.877,1986.02324,"Ceroxylon alpinum"
10355,"Department of El.Oro, Ecuador",-79.826231,-3.508036,"Tropical & Subtropical Moist Broadleaf Forests",22.67239,716.38107,"Ceroxylon alpinum"
10366,"Department of Pichincha, Ecuador",-78.781099,-0.153038,"Tropical & Subtropical Moist Broadleaf Forests",16.90715,1806.23981,"Ceroxylon alpinum"
10488,"Department of Caldas, Colombia",-75.338999,5.332028,"Tropical & Subtropical Moist Broadleaf Forests",19.31007,2261.94369,"Ceroxylon alpinum"
10495,"Department of Cundinamarca, Colombia",-74.125722,4.76467,"Tropical & Subtropical Moist Broadleaf Forests",17.62216,1883.98003,"Ceroxylon alpinum"
10505,"Department of Quindío, Colombia",-75.690183,4.478234,"Tropical & Subtropical Moist Broadleaf Forests",17.81045,1870.19315,"Ceroxylon alpinum"
10506,"Department of Risaralda, Colombia",-75.921449,5.068082,"Tropical & Subtropical Moist Broadleaf Forests",18.41611,2433.51019,"Ceroxylon alpinum"
10513,"Colombia",-73.086149,3.903453,"Tropical & Subtropical Moist Broadleaf Forests",24.49527,2635.56219,"Ceroxylon alpinum"
10909,"Venezuela",-66.169041,7.118817,"Tropical & Subtropical Moist Broadleaf Forests",25.746,1881.32039,"Ceroxylon alpinum"
393,"Juan Fernandez Islands",-79.834193,-33.709772,"Temperate Broadleaf & Mixed Forests",13.31358,1027.31004,"Cestrum parqui"
10011,"Región de Coquimbo, Chile",-70.869666,-30.60707,"Mediterranean Forests, Woodlands & Scrub",9.50298,143.39193,"Cestrum parqui"
10053,"Presidente Hayes, Paraguay",-58.685965,-23.612773,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.72997,981.39622,"Cestrum parqui"
10103,"Zona serrana de Córdoba, Argentina",-64.770058,-32.694265,"Tropical & Subtropical Grasslands, Savannas & Shrublands",15.22346,716.47987,"Cestrum parqui"
10107,"Province of Catamarca, Argentina",-66.952444,-27.332183,"Montane Grasslands & Shrublands",11.27693,224.79936,"Cestrum parqui"
10108,"Province of Chaco, Argentina",-60.766742,-26.387375,"Tropical & Subtropical Grasslands, Savannas & Shrublands",21.60768,949.31314,"Cestrum parqui"
10110,"Province of Corrientes, Argentina",-57.805859,-28.77652,"Tropical & Subtropical Grasslands, Savannas & Shrublands",20.52912,1349.15416,"Cestrum parqui"
10111,"Province of Córdoba, Argentina",-63.799548,-32.141218,"Temperate Grasslands, Savannas & Shrublands",17.08507,774.07005,"Cestrum parqui"
10113,"Province of Entre Ríos, Argentina",-59.20754,-32.046032,"Temperate Grasslands, Savannas & Shrublands",18.26256,1090.84569,"Cestrum parqui"
10114,"Province of Formosa, Argentina",-59.93434,-24.894435,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22.67789,951.56088,"Cestrum parqui"
10115,"Province of Jujuy, Argentina",-65.762191,-23.317464,"Montane Grasslands & Shrublands",10.84815,323.45389,"Cestrum parqui"
10117,"Province of La Rioja, Argentina",-67.178293,-29.679885,"Montane Grasslands & Shrublands",15.55311,303.84755,"Cestrum parqui"
10119,"Province of Misiones, Argentina",-54.647277,-26.874876,"Tropical & Subtropical Moist Broadleaf Forests",20.01707,1724.77508,"Cestrum parqui"
10121,"Province of Río Negro, Argentina",-67.229001,-40.406811,"Temperate Grasslands, Savannas & Shrublands",12.22086,290.14577,"Cestrum parqui"
10122,"Province of Salta, Argentina",-64.819941,-24.29609,"Tropical & Subtropical Grasslands, Savannas & Shrublands",16.90733,560.98028,"Cestrum parqui"
10124,"Province of Santiago del Estero, Argentina",-63.258477,-27.782228,"Tropical & Subtropical Grasslands, Savannas & Shrublands",20.75186,688.17165,"Cestrum parqui"
10125,"Province of Santa Fe, Argentina",-60.950709,-30.703538,"Temperate Grasslands, Savannas & Shrublands",18.73887,977.8921,"Cestrum parqui"
10126,"Province of San Juan, Argentina",-68.874961,-30.86424,"Montane Grasslands & Shrublands",9.69264,214.60347,"Cestrum parqui"
10127,"Province of San Luis, Argentina",-66.02993,-33.767413,"Temperate Grasslands, Savannas & Shrublands",17.00753,490.6504,"Cestrum parqui"
10131,"Province of Rio Grande Do Sul",-53.316837,-29.737839,"Tropical & Subtropical Grasslands, Savannas & Shrublands",18.69651,1590.00152,"Cestrum parqui"
10134,"Región de Antofagasta, Chile",-69.103026,-23.456601,"Deserts & Xeric Shrublands",11.94497,22.73256,"Cestrum parqui"
10135,"Región de Atacama, Chile",-69.913523,-27.369345,"Mediterranean Forests, Woodlands & Scrub",9.62745,42.71163,"Cestrum parqui"
10137,"Región del Libertador General Bernardo O'Higgins, Chile",-71.065066,-34.429129,"Mediterranean Forests, Woodlands & Scrub",12.35973,668.49925,"Cestrum parqui"
10138,"Región del Maule, Chile",-71.416519,-35.576152,"Temperate Broadleaf & Mixed Forests",10.81338,857.8813,"Cestrum parqui"
10139,"Región del Bío-Bío, Chile",-72.237073,-37.152614,"Temperate Broadleaf & Mixed Forests",11.03984,1302.98789,"Cestrum parqui"
10140,"Región de la Araucanía, Chile",-72.279932,-38.695638,"Temperate Broadleaf & Mixed Forests",10.0465,1632.71468,"Cestrum parqui"
10141,"Región de Los Lagos, Chile",-72.820691,-41.565658,"Temperate Broadleaf & Mixed Forests",8.99325,1918.78588,"Cestrum parqui"
10151,"Department of Cordillera, Paraguay",-56.945806,-25.191862,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22.75624,1480.30699,"Cestrum parqui"
10171,"Department of Rocha, Uruguay",-54.022959,-33.943217,"Tropical & Subtropical Grasslands, Savannas & Shrublands",16.50926,1221.13882,"Cestrum parqui"
10175,"Department of Tacuarembó, Uruguay",-55.807005,-32.039376,"Tropical & Subtropical Grasslands, Savannas & Shrublands",17.91918,1280.13463,"Cestrum parqui"
10306,"National Reserve Lago Peñuelas, Chile",-71.480301,-33.165994,"Mediterranean Forests, Woodlands & Scrub",14.21726,430.42088,"Cestrum parqui"
10338,"Bolivia",-64.656757,-16.713338,"Tropical & Subtropical Moist Broadleaf Forests",20.86361,1157.31951,"Cestrum parqui"
10339,"Region de Chuquisaca, Bolivia",-64.29024,-20.038661,"Tropical & Subtropical Dry Broadleaf Forests",18.68702,623.58551,"Cestrum parqui"
10340,"Region de Cochabamba, Bolivia",-65.632917,-17.232165,"Tropical & Subtropical Moist Broadleaf Forests",18.27144,1691.55413,"Cestrum parqui"
10341,"Region de La Paz, Bolivia",-68.125519,-15.223001,"Tropical & Subtropical Moist Broadleaf Forests",17.12324,1268.38691,"Cestrum parqui"
10344,"Region de Potosí, Bolivia",-66.726672,-20.53805,"Montane Grasslands & Shrublands",8.72667,227.37176,"Cestrum parqui"
10345,"Region de Santa Cruz, Bolivia",-61.460987,-17.294225,"Tropical & Subtropical Dry Broadleaf Forests",25.0382,1154.62633,"Cestrum parqui"
10346,"Region de Tarija, Bolivia",-63.883076,-21.592586,"Tropical & Subtropical Grasslands, Savannas & Shrublands",20.61632,720.58255,"Cestrum parqui"
10562,"Brazil",-53.08876,-10.772279,"Tropical & Subtropical Moist Broadleaf Forests",24.31021,1747.1963,"Cestrum parqui"
10563,"Southern South America",-65.381907,-34.697447,"Temperate Grasslands, Savannas & Shrublands",14.19024,715.79811,"Cestrum parqui"
10610,"Brazil West-Central",-54.294427,-15.297992,"Tropical & Subtropical Grasslands, Savannas & Shrublands",24.25072,1647.92894,"Cestrum parqui"
10823,"Paraguay",-58.390951,-23.236128,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.6345,1072.27068,"Cestrum parqui"
10946,"Mato Grosso do Sul",-54.84547,-20.325898,"Tropical & Subtropical Grasslands, Savannas & Shrublands",23.71126,1378.85689,"Cestrum parqui"
11437,"Argentina",-65.166998,-35.38996,"Temperate Grasslands, Savannas & Shrublands",14.28371,566.92568,"Cestrum parqui"
11448,"Chile",-71.391895,-38.027143,"Temperate Broadleaf & Mixed Forests",8.60571,1022.04842,"Cestrum parqui"
12051,"Region de Tarapaca, Chile",-69.406359,-20.13889,"Deserts & Xeric Shrublands",11.88552,47.69339,"Cestrum parqui"
12053,"Region de los Rios, Chile",-72.573935,-40.066766,"Temperate Broadleaf & Mixed Forests",9.74835,1947.58677,"Cestrum parqui"
12054,"Region de Arica y Parinacota, Chile",-69.622148,-18.430458,"Montane Grasslands & Shrublands",8.79445,171.36834,"Cestrum parqui"
12106,"Bio-Bio excl. Nuble, Chile",-72.431147,-37.48525,"Temperate Broadleaf & Mixed Forests",10.92893,1398.39304,"Cestrum parqui"
12109,"Amazon",-62.33003,-3.999239,"Tropical & Subtropical Moist Broadleaf Forests",25.82481,2278.97492,"Cestrum parqui"
10534,"Arabian Peninsula",46.573412,22.501663,"Deserts & Xeric Shrublands",26.07514,106.12422,"Cibirhiza albersiana"
650,"Assateague Island",-75.263263,38.026388,"Temperate Grasslands, Savannas & Shrublands",13.83503,1051.99021,"Cicuta maculata"
661,"Fire Island",-73.025887,40.686262,"Temperate Conifer Forests",11.46341,1054.72843,"Cicuta maculata"
10231,"Cuyahoga Valley National Park, USA",-81.571478,41.258941,"Temperate Broadleaf & Mixed Forests",9.77155,959.30308,"Cicuta maculata"
10275,"Jasper National Park, Canada",-117.983332,52.851491,"Temperate Conifer Forests",-1.1238,790.00911,"Cicuta maculata"
10277,"Kluane National Park, Canada",-139.195282,60.635959,"Tundra",-5.25157,828.99332,"Cicuta maculata"
10278,"Kootenay National Park, Canada",-116.041191,50.96278,"Temperate Conifer Forests",0.15919,744.42328,"Cicuta maculata"
10279,"Kouchibouguac National Park, Canada",-64.937813,46.823325,"Temperate Broadleaf & Mixed Forests",4.9186,1199.34235,"Cicuta maculata"
10282,"Mt. Revelstoke National Park, Canada",-115.796543,50.185388,"Temperate Conifer Forests",3.50417,551,"Cicuta maculata"
10283,"Nahanni National Park, Canada",-125.654569,61.527449,"Tundra",-4.37731,488.19628,"Cicuta maculata"
10284,"Prince Albert National Park, Canada",-106.369589,53.963002,"Boreal Forests/Taiga",0.44556,477.81605,"Cicuta maculata"
10285,"Riding Mountain National Park, Canada",-100.201335,50.829587,"Boreal Forests/Taiga",0.85126,513.42325,"Cicuta maculata"
10289,"Wapusk National Park, Canada",-93.274199,57.792573,"Boreal Forests/Taiga",-6.35742,402.00676,"Cicuta maculata"
10582,"Arkansas",-92.442357,34.900843,"Temperate Broadleaf & Mixed Forests",15.81211,1275.84957,"Cicuta maculata"
10585,"Alaska",-152.471187,64.305012,"Tundra",-3.86573,508.19111,"Cicuta maculata"
10606,"British Columbia",-124.756963,54.754071,"Temperate Conifer Forests",1.2523,918.45046,"Cicuta maculata"
10617,"California",-119.587455,37.23999,"Temperate Conifer Forests",14.02984,552.93863,"Cicuta maculata"
10637,"Connecticut",-72.727581,41.625743,"Temperate Broadleaf & Mixed Forests",9.38551,1223.97287,"Cicuta maculata"
10673,"Florida",-82.484051,28.651422,"Temperate Grasslands, Savannas & Shrublands",21.40761,1365.63221,"Cicuta maculata"
10680,"Georgia",-83.446678,32.65409,"Temperate Grasslands, Savannas & Shrublands",17.5602,1287.53655,"Cicuta maculata"
10703,"Indiana",-86.285359,39.913823,"Temperate Broadleaf & Mixed Forests",10.93838,1039.01359,"Cicuta maculata"
10716,"Kansas",-98.369251,38.483635,"Temperate Grasslands, Savannas & Shrublands",12.48798,708.00005,"Cicuta maculata"
10727,"Kentucky",-85.287719,37.52749,"Temperate Broadleaf & Mixed Forests",13.02964,1223.24359,"Cicuta maculata"
10744,"Manitoba",-97.430058,54.926489,"Boreal Forests/Taiga",-2.42115,488.65043,"Cicuta maculata"
10746,"Massachusetts",-71.809077,42.258629,"Temperate Broadleaf & Mixed Forests",8.5554,1172.60594,"Cicuta maculata"
10753,"Michigan",-85.736208,44.88051,"Temperate Broadleaf & Mixed Forests",6.61606,820.74367,"Cicuta maculata"
10758,"Montana",-109.623983,47.034792,"Temperate Grasslands, Savannas & Shrublands",5.79176,402.80424,"Cicuta maculata"
10767,"Maryland",-76.79724,39.046794,"Temperate Grasslands, Savannas & Shrublands",12.47046,1085.61675,"Cicuta maculata"
10768,"Mississippi",-89.673271,32.755826,"Temperate Grasslands, Savannas & Shrublands",17.36639,1477.52469,"Cicuta maculata"
10781,"New Brunswick",-66.370017,46.631012,"Temperate Broadleaf & Mixed Forests",4.06329,1137.55965,"Cicuta maculata"
10786,"Nebraska",-99.792148,41.527905,"Temperate Grasslands, Savannas & Shrublands",9.43166,573.9458,"Cicuta maculata"
10789,"Nevada",-116.652116,39.358275,"Deserts & Xeric Shrublands",9.67596,248.08948,"Cicuta maculata"
10799,"Nova Scotia",-63.30227,45.148352,"Temperate Broadleaf & Mixed Forests",5.92323,1407.95507,"Cicuta maculata"
10806,"New Hampshire",-71.579279,43.689995,"Temperate Broadleaf & Mixed Forests",6.17064,1120.01844,"Cicuta maculata"
10807,"New Jersey",-74.662629,40.189201,"Temperate Conifer Forests",11.44868,1178.0509,"Cicuta maculata"
10809,"Northwest Territories",-118.982344,66.331067,"Boreal Forests/Taiga",-8.56942,266.3055,"Cicuta maculata"
10816,"Oklahoma",-97.509814,35.584372,"Temperate Grasslands, Savannas & Shrublands",15.38985,880.12593,"Cicuta maculata"
10818,"Ontario",-85.832567,50.073096,"Boreal Forests/Taiga",0.67472,747.59513,"Cicuta maculata"
10819,"Oregon",-120.540876,43.940318,"Temperate Conifer Forests",8.20453,793.90721,"Cicuta maculata"
10824,"Prince Edward I.",-63.244936,46.396204,"Temperate Broadleaf & Mixed Forests",5.43306,1148.77778,"Cicuta maculata"
10825,"Pennsylvania",-77.839501,40.898437,"Temperate Broadleaf & Mixed Forests",9.17251,1066.64801,"Cicuta maculata"
10835,"Québec",-71.754997,53.381149,"Boreal Forests/Taiga",-2.59898,792.35885,"Cicuta maculata"
10837,"Rhode I.",-71.559946,41.683897,"Temperate Broadleaf & Mixed Forests",9.63406,1230.56922,"Cicuta maculata"
10855,"South Dakota",-100.219856,44.437564,"Temperate Grasslands, Savannas & Shrublands",7.55297,491.85711,"Cicuta maculata"
10887,"Texas",-99.357437,31.496942,"Temperate Grasslands, Savannas & Shrublands",18.11878,701.43943,"Cicuta maculata"
10906,"Utah",-111.674632,39.325204,"Deserts & Xeric Shrublands",8.79734,300.85144,"Cicuta maculata"
10917,"Washington",-120.431231,47.386724,"Temperate Conifer Forests",7.92219,1032.63443,"Cicuta maculata"
10922,"Wisconsin",-89.738389,44.642172,"Temperate Broadleaf & Mixed Forests",6.32221,813.06222,"Cicuta maculata"
10931,"Yukon",-135.498148,63.63575,"Tundra",-5.36304,374.5976,"Cicuta maculata"
11132,"Veracruz, Mexico",-96.378678,19.353653,"Tropical & Subtropical Moist Broadleaf Forests",23.98222,1712.98058,"Cicuta maculata"
12096,"Baja California incl. Baja California Sur",-113.610869,28.286772,"Deserts & Xeric Shrublands",19.89302,176.32463,"Cicuta maculata"
10130,"Province of Parana, Brazil",-51.62375,-24.636831,"Tropical & Subtropical Moist Broadleaf Forests",18.85187,1552.02224,"Cirrhaea fuscolutea"
10131,"Province of Rio Grande Do Sul",-53.316837,-29.737839,"Tropical & Subtropical Grasslands, Savannas & Shrublands",18.69651,1590.00152,"Cirrhaea fuscolutea"
10132,"Province of Santa Catarina",-50.487834,-27.250615,"Tropical & Subtropical Moist Broadleaf Forests",17.09391,1661.68624,"Cirrhaea fuscolutea"
10562,"Brazil",-53.08876,-10.772279,"Tropical & Subtropical Moist Broadleaf Forests",24.31021,1747.1963,"Cirrhaea fuscolutea"
10611,"Brazil Northeast",-41.729532,-8.635179,"Tropical & Subtropical Dry Broadleaf Forests",24.69163,1020.98447,"Cirrhaea fuscolutea"
10939,"Bahia",-41.730077,-12.473311,"Tropical & Subtropical Dry Broadleaf Forests",23.3722,876.39182,"Cirrhaea fuscolutea"
10952,"Rio de Janeiro",-42.661354,-22.194919,"Tropical & Subtropical Moist Broadleaf Forests",21.39621,1318.78791,"Cirrhaea fuscolutea"
10956,"São Paulo",-48.732761,-22.265413,"Tropical & Subtropical Moist Broadleaf Forests",20.9105,1342.52584,"Cirrhaea fuscolutea"
10959,"Southeast Brazil",-48.1472,-22.809146,"Tropical & Subtropical Moist Broadleaf Forests",20.19978,1407.7298,"Cirrhaea fuscolutea"
10056,"Switzerland",8.234912,46.802802,"Temperate Conifer Forests",5.31445,1251.33546,"Cirsium pannonicum"
10071,"Spain mainland",-3.553951,40.390648,"Mediterranean Forests, Woodlands & Scrub",13.1964,632.36368,"Cirsium pannonicum"
10417,"Kharkiv, Ukraine",36.271096,49.996666,"Temperate Broadleaf & Mixed Forests",7.48899,572.44264,"Cirsium pannonicum"
10420,"Ulyanovsk Oblast, Russian Federation",47.963072,53.904749,"Temperate Broadleaf & Mixed Forests",4.44176,504.2191,"Cirsium pannonicum"
10589,"Austria incl. Liechtenstein",14.130495,47.592048,"Temperate Conifer Forests",6.2733,1068.19956,"Cirsium pannonicum"
10599,"Belarus",28.046966,53.540222,"Temperate Broadleaf & Mixed Forests",6.0337,627.11755,"Cirsium pannonicum"
10608,"Bulgaria",25.231377,42.761353,"Temperate Broadleaf & Mixed Forests",10.53092,591.27509,"Cirsium pannonicum"
10698,"Hungary",19.413515,47.166517,"Temperate Broadleaf & Mixed Forests",10.22721,568.13066,"Cirsium pannonicum"
10709,"Italy excl. Sardinia and Sicily",12.155074,43.525573,"Mediterranean Forests, Woodlands & Scrub",11.55104,836.64162,"Cirsium pannonicum"
10830,"Poland",19.400919,52.124725,"Temperate Broadleaf & Mixed Forests",7.85402,589.08131,"Cirsium pannonicum"
10839,"Romania",24.969182,45.843598,"Temperate Broadleaf & Mixed Forests",8.91569,615.01754,"Cirsium pannonicum"
10840,"Central European Russia",39.802457,54.883738,"Temperate Broadleaf & Mixed Forests",4.61794,588.82792,"Cirsium pannonicum"
10930,"Yugoslavia",18.724339,44.160241,"Temperate Broadleaf & Mixed Forests",9.82514,907.19853,"Cirsium pannonicum"
10960,"Czech Republic",15.332125,49.73913,"Temperate Broadleaf & Mixed Forests",7.58212,650.58436,"Cirsium pannonicum"
10961,"Croatia",16.390939,45.0272,"Temperate Broadleaf & Mixed Forests",11.02759,976.94231,"Cirsium pannonicum"
